ofi_00,ofi_01,ofi_02,ofi_03,ofi_04,ofi_05,ofi_06,ofi_07,ofi_08,ofi_09,integrated_ofi
0,0,100,400,1,100,600,105,63,1,159.81064716329686
0,0,0,0,-29,-1,-100,-600,-105,-63,-80.24736961564328
0,0,-27,-1200,-1,-505,-10,-100,-15,-110,-280.2118773330104
0,0,200,27,1200,1,505,10,100,15,252.40699041171962
0,0,-29,-100,-400,-29,-1,-100,-600,-105,-144.05076732187106
0,0,0,0,0,1,100,600,105,63,76.26520069402197
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,29,100,400,1,100,600,105,63,1,162.09428246586108
0,-400,-29,-100,-400,-1,-100,-600,-105,-63,-183.29303753319584
0,0,100,400,1,100,600,105,63,1,159.81064716329686
0,0,0,0,-28,-1,-100,-600,-105,-63,-80.11005344593221
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,0,1,100,600,105,63,1,79.65939113421301
0,0,-27,0,0,0,0,0,0,0,-3.8146746222098105
0,0,0,0,0,0,0,0,0,0,0.0
-141,-400,-27,-1200,-1,-505,-10,-100,-15,-110,-315.7630372447011
-400,-27,-1200,-1,-505,-10,-100,-15,-110,-10,-273.6605904645479
-100,-50,-200,-127,-400,-1,-100,-600,-105,-63,-187.22235394724618
-100,-100,-50,-200,-127,-400,-1,-100,-600,-105,-180.2249998330593
-162,-200,-100,-50,-200,-127,-400,-1,-100,-600,-171.91246518154284
-100,-162,-200,-100,-50,-200,-127,-400,-1,-100,-145.3933997491219
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,-35,-162,-300,-200,-50,-200,-127,-400,-1,-170.04705683012287
0,0,0,0,100,0,0,0,0,0,13.731616971107977
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
35,162,435,100,50,200,127,400,1,100,176.72691209294698
0,0,0,50,200,127,400,1,100,600,137.3784898621588
-27,-1200,-1,-505,-10,-100,-15,-110,-10,-110,-211.85397460592318
0,435,50,200,127,400,1,100,600,105,203.73063981234174
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-100,-35,-35,-50,-200,-127,-400,-1,-100,-600,-147.9538350861451
35,35,50,200,127,400,1,100,600,105,173.23822161959183
200,27,1200,1,505,10,100,15,110,10,267.91202032938793
200,0,0,0,0,0,0,0,0,0,5.748570135159972
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-27,-1200,-1,-505,-10,-100,-15,-110,-10,-110,-211.85397460592318
0,0,400,1,505,10,100,15,110,10,147.00991076787176
-1200,-400,-1,-505,-10,-100,-15,-110,-10,-110,-182.57250251583062
0,0,28,1,505,10,100,15,110,10,94.4521715285366
0,-28,-1,-505,-10,-100,-15,-110,-10,-110,-118.78755299611613
0,200,28,1,505,10,100,15,110,10,110.20138051173805
0,50,200,127,400,1,100,600,105,63,184.3480688796662
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
50,200,127,400,1,100,600,105,63,1,180.81167330249812
0,0,27,0,0,0,0,0,0,0,3.8146746222098105
0,0,-28,-100,-400,-1,-100,-600,-105,-63,-151.65333532152596
0,28,100,400,1,100,600,105,63,1,162.01553642094507
0,-200,-28,-100,-400,-1,-100,-600,-105,-63,-167.40254430472737
0,28,100,400,1,100,600,105,63,1,162.01553642094507
0,-400,-28,-100,-400,-1,-100,-600,-105,-63,-183.15175328792884
0,0,100,400,1,100,600,105,63,1,159.81064716329686
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-29,0,0,0,0,0,0,0,-4.09724311274387
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,129,400,1,100,600,105,63,1,2000,309.8758993623818
0,-200,-129,-400,-1,-100,-600,-105,-63,-1,-179.6570992592422
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,129,400,1,100,600,105,63,1,2000,309.8758993623818
0,-200,-129,-400,-1,-100,-600,-105,-63,-1,-179.6570992592422
0,0,-1,-505,-10,-100,-15,-110,-10,-110,-116.58266373846793
0,26,0,0,0,0,0,0,0,0,2.0473971678161877
0,200,26,1,505,10,100,15,110,10,109.91881202120399
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,129,400,1,100,600,105,63,1,2000,309.8758993623818
0,-200,-129,-400,-1,-100,-600,-105,-63,-1,-179.6570992592422
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,129,400,1,100,600,105,63,1,2000,309.8758993623818
0,-200,-129,-400,-1,-100,-600,-105,-63,-1,-179.6570992592422
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,29,0,0,0,0,0,0,0,4.09724311274387
0,0,-27,-100,-400,-1,-100,-600,-105,-63,-151.5120510762589
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-200,-50,0,0,0,0,0,0,0,0,-9.685872380960333
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
50,27,100,400,1,100,600,105,63,1,163.37393290981908
-200,-50,-27,-100,-400,-1,-100,-600,-105,-63,-161.19792345721925
0,-26,-1,-505,-10,-100,-15,-110,-10,-110,-118.6300609062841
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,-201,-505,-10,-100,-15,-110,-10,-110,-100,-131.04297879315928
0,0,28,505,10,100,15,110,10,110,120.39733836067772
0,0,-505,-10,-100,-15,-110,-10,-110,-100,-115.2150237650418
0,0,26,505,10,100,15,110,10,110,120.11476987014366
0,0,-505,-10,-100,-15,-110,-10,-110,-100,-115.2150237650418
0,30,201,505,10,100,15,110,10,110,147.20189413935412
200,1200,30,1,505,10,100,15,110,10,194.9785640534393
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-1200,-30,-1,-505,-10,-100,-15,-110,-10,-110,-153.43646589690798
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,-201,-505,-10,-100,-15,-110,-10,-110,-100,-131.04297879315928
0,0,28,505,10,100,15,110,10,110,120.39733836067772
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,-200,0,0,0,0,0,0,0,0,-10.000638848041472
200,0,0,0,0,0,0,0,0,0,5.748570135159972
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
200,1200,1,28,505,10,100,15,110,10,195.33786206710613
50,27,100,400,1,100,600,105,63,1,163.37393290981908
0,-200,-27,-100,-400,-1,-100,-600,-105,-63,-167.26126005946037
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,100,400,1,100,600,105,63,1,159.81064716329686
0,0,-28,0,0,0,0,0,0,0,-3.9559588674768404
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-200,-50,0,0,0,0,0,0,0,0,-9.685872380960333
-1200,-1,-28,-505,-10,-100,-15,-110,-10,-110,-154.96750521655355
0,200,1,28,505,10,100,15,110,10,110.84324701593894
0,-1,-28,-505,-10,-100,-15,-110,-10,-110,-120.47608440559374
0,0,200,28,505,10,100,15,110,10,123.20960284087647
0,0,0,-505,-10,-100,-15,-110,-10,-110,-116.4413794932009
0,27,1,200,505,10,100,15,110,10,125.60999879149347
0,-1,-200,-505,-10,-100,-15,-110,-10,-110,-144.77697459152287
0,0,28,0,0,0,0,0,0,0,3.9559588674768404
0,0,-28,-100,-400,-1,-100,-600,-105,-63,-151.65333532152596
0,200,1,0,0,0,0,0,0,0,15.890493228468474
0,0,100,400,1,100,600,105,63,1,159.81064716329686
0,0,-30,-100,-400,-1,-100,-600,-105,-63,-151.93590381206002
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,27,505,10,100,15,110,10,94.78769670871452
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-1,-27,-505,-10,-100,-15,-110,-10,-110,-120.33480016032671
0,200,1,27,505,10,100,15,110,10,110.67818993718299
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,-505,-10,-100,-15,-110,-10,-110,-116.4413794932009
0,0,27,0,0,0,0,0,0,0,3.8146746222098105
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,1200,0,0,0,0,0,0,0,0,100.24382403436863
-1200,-28,-505,-10,-100,-15,-110,-10,-110,-100,-151.91133383364988
0,200,28,505,10,100,15,110,10,110,136.14654734387915
0,-28,-505,-10,-100,-15,-110,-10,-110,-100,-117.41991302269001
0,0,200,505,10,100,15,110,10,110,144.69822854660688
200,1200,28,0,0,0,0,0,0,0,104.19978290184548
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-1200,-28,-505,-10,-100,-15,-110,-10,-110,-100,-151.91133383364988
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,-27,-30,-100,-400,-1,-100,-600,-105,-134.45933266202587
0,0,0,100,400,1,100,600,105,63,147.6973764540491
50,27,100,400,1,100,600,105,63,1,163.37393290981908
-200,-50,-27,-100,-400,-1,-100,-600,-105,-63,-161.19792345721925
0,200,28,505,10,100,15,110,10,110,136.14654734387915
0,0,0,0,0,0,0,39,0,0,3.528057853646162
0,0,0,0,0,0,0,-39,0,0,-3.528057853646162
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,0,0,0,39,0,0,3.528057853646162
0,0,0,0,0,0,0,61,0,0,5.518244335190151
50,27,100,400,1,100,500,105,63,1,154.51440226817147
-200,-50,-27,-100,-400,-1,-100,-500,-105,-63,-152.15162126838294
50,27,100,400,1,100,500,105,63,1,154.51440226817147
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-27,0,0,0,0,0,0,0,-3.8146746222098105
0,0,30,1,505,10,100,15,110,10,94.73474001907066
0,27,0,0,0,0,0,0,0,0,2.126143212732195
0,0,-30,-100,-400,-1,-100,-500,-105,-63,-142.88960162322368
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,400,0,0,0,0,0,0,0,0,31.498417966402886
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,1200,0,0,0,0,0,0,0,0,100.24382403436863
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-1200,-30,-1,-505,-10,-100,-15,-110,-10,-110,-153.43646589690798
0,200,30,1,505,10,100,15,110,10,110.48394900227211
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,1200,0,0,0,0,0,0,0,0,100.24382403436863
200,0,0,0,0,0,0,0,0,0,5.748570135159972
-1200,-30,-1,-505,-10,-100,-15,-110,-10,-110,-153.43646589690798
200,1200,30,1,505,10,100,15,110,10,194.9785640534393
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-27,-30,-100,-400,-1,-100,-500,-105,-126.38727157748329
0,0,0,100,400,1,100,500,105,63,138.65107426521277
0,27,100,400,1,100,500,105,63,1,153.07725973438147
0,-200,-27,-100,-400,-1,-100,-500,-105,-63,-158.21495787062403
200,0,0,0,0,0,0,0,0,0,5.748570135159972
-1200,-30,-1,-505,-10,-100,-15,-110,-10,-110,-153.43646589690798
0,200,30,1,505,10,100,15,110,10,110.48394900227211
0,200,0,0,0,0,0,0,0,0,15.749208983201443
5,1200,400,30,1,505,10,100,15,110,234.4330868257362
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,-27,-100,-400,-1,-100,-500,-105,-63,-142.4657488874226
-200,-50,0,0,0,0,0,0,0,0,-9.685872380960333
50,27,100,400,1,100,500,105,63,1,154.51440226817147
0,-400,-27,-100,-400,-1,-100,-500,-105,-63,-173.96416685382547
-200,-50,0,0,0,0,0,0,0,0,-9.685872380960333
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
750,5,1200,400,30,1,505,10,100,15,316.54847572418635
200,0,0,0,0,0,0,0,0,0,5.748570135159972
50,27,100,400,1,100,500,105,63,1,154.51440226817147
-200,-50,-27,-100,-400,-1,-100,-500,-105,-63,-152.15162126838294
50,27,100,400,1,100,500,105,63,1,154.51440226817147
0,-200,-27,-100,-400,-1,-100,-500,-105,-63,-158.21495787062403
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,-29,0,0,0,0,0,0,0,-4.09724311274387
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-400,-50,0,0,0,0,0,0,0,0,-15.434442516120304
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,1200,0,0,0,0,0,0,226.32534356054862
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,-1,-505,-10,-100,-15,-110,-78.32870820365798
0,0,26,400,1200,1,505,10,100,15,289.3898221112265
0,0,29,0,0,0,0,0,0,0,4.09724311274387
0,0,-27,-100,-400,-1,-100,-500,-105,-63,-142.4657488874226
200,0,0,0,0,0,0,0,0,0,5.748570135159972
50,27,100,400,1,100,500,105,63,1,154.51440226817147
0,-400,-27,-100,-400,-1,-100,-500,-105,-63,-173.96416685382547
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,26,0,0,0,0,0,0,32.54833310106076
-200,-50,0,0,0,0,0,0,0,0,-9.685872380960333
0,0,-30,-100,-400,-1,-100,-500,-105,-63,-142.88960162322368
50,30,100,400,1,100,500,105,63,1,154.7506404029195
0,-400,-30,-100,-400,-1,-100,-500,-105,-63,-174.38801958962657
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,-26,0,0,0,0,0,0,0,-3.6733903769427805
-200,126,400,1,100,500,105,63,1,2000,292.1822015353499
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,-400,-126,-400,-1,-100,-500,-105,-63,-1,-186.12292486499496
0,0,-26,-1200,-1,-505,-10,-100,-15,-110,-280.07059308774336
0,0,26,0,0,0,0,0,0,0,3.6733903769427805
0,0,-29,-100,-400,-1,-100,-500,-105,-63,-142.74831737795665
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,0,0,30,1,505,10,100,15,59.03368166993957
0,0,-1200,-30,-1,-505,-10,-100,-15,-110,-252.82151488677255
0,0,200,1200,30,1,505,10,100,15,285.3590252304882
0,0,0,0,29,30,1,505,10,100,61.273040852515365
0,0,0,0,0,-1,-505,-10,-100,-15,-54.914196578607175
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-26,-100,-400,-1,-100,-500,-105,-63,-142.32446464215556
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,-1200,-29,-1,-505,-10,-100,-15,-110,-252.6564578080166
0,0,200,1200,29,1,505,10,100,15,285.22170906077713
0,26,100,400,1,100,500,105,63,1,152.99851368946548
0,-400,-26,-100,-400,-1,-100,-500,-105,-63,-173.82288260855844
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,-1,-505,-10,-100,-15,-110,-78.32870820365798
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-1200,-1,-505,-10,-100,-15,-110,-10,-260.03730698149576
0,0,400,1200,1,505,10,100,15,110,332.91090081761257
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,29,1,505,10,100,15,58.896365500228484
0,26,100,400,1,100,500,105,63,1,152.99851368946548
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,-200,-26,-100,-400,-1,-100,-500,-105,-63,-158.073673625357
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,-1,-505,-10,-100,-15,-110,-78.32870820365798
0,0,0,29,0,0,0,0,0,0,4.786655283922613
0,26,100,400,1,100,500,105,63,1,152.99851368946548
0,0,-200,-100,-400,-1,-100,-500,-105,-63,-166.90792331861877
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,-29,0,0,0,0,0,0,-4.786655283922613
0,0,0,26,1200,1,505,10,100,15,223.98508427955767
0,200,100,400,1,100,500,105,63,1,166.70032550485075
0,0,-26,-1200,-1,-505,-10,-100,-15,-110,-280.07059308774336
0,0,200,26,1200,1,505,10,100,15,252.24193333296367
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,0,0,0,0,0,0,0.0
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-5,-400,-26,-1200,-1,-505,-10,-100,-15,-110,-311.71272530752526
0,-26,-1200,-1,-505,-10,-100,-15,-110,-10,-262.08470414931196
0,200,26,1200,1,505,10,100,15,110,295.81980207094483
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-28,-100,-400,-1,-100,-500,-105,-63,-142.60703313268962
0,0,-1200,-1,-505,-10,-100,-15,-110,-10,-260.03730698149576
0,28,0,0,0,0,0,0,0,0,2.204889257648202
0,200,28,1200,1,505,10,100,15,110,296.1023705614789
0,29,0,0,0,0,0,0,0,0,2.283635302564209
0,0,-1200,-1,-505,-10,-100,-15,-110,-10,-260.03730698149576
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,-30,-100,-400,-1,-100,-500,-105,-63,-142.88960162322368
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,30,100,400,1,100,500,105,63,1,153.3134978691295
0,-200,-30,-100,-400,-1,-100,-500,-105,-63,-158.63881060642512
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-26,-100,-400,-1,-100,-500,-105,-63,-142.32446464215556
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,200,29,1200,1,505,10,100,15,110,296.24365480674595
0,0,-27,-100,-400,-1,-100,-500,-105,-63,-142.4657488874226
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,27,100,400,1,100,500,105,63,1,153.07725973438147
0,-200,-27,-100,-400,-1,-100,-500,-105,-63,-158.21495787062403
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,27,100,400,1,100,500,105,63,1,153.07725973438147
0,-200,-27,-100,-400,-1,-100,-500,-105,-63,-158.21495787062403
3,5,200,29,1200,1,505,10,100,15,253.21706334583897
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
48,0,0,0,0,0,0,0,0,0,1.3796568324383933
0,27,100,400,1,100,500,105,63,1,153.07725973438147
-5,-200,-29,-1200,-1,-505,-10,-100,-15,-110,-296.3873690601249
100,5,200,29,1200,1,505,10,100,15,256.00511986139156
0,-200,-27,-100,-400,-1,-100,-500,-105,-63,-158.21495787062403
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,-26,-100,-400,-1,-100,-500,-105,-63,-142.32446464215556
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
4,100,5,200,29,1200,1,505,10,100,239.9744615426938
0,100,100,5,200,29,1200,1,505,10,201.57572328399107
0,-100,-5,-200,-29,-1200,-1,-505,-10,-100,-239.8594901399906
723,4,100,5,200,29,1200,1,505,10,214.79718401065765
0,-100,-5,-200,-29,-1200,-1,-505,-10,-100,-239.8594901399906
0,-5,-200,-29,-1200,-1,-505,-10,-100,-15,-253.13083479381154
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-29,-1200,-1,-505,-10,-100,-15,-110,-280.4944458235445
0,0,200,29,1200,1,505,10,100,15,252.73710456923152
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,-1200,-1,-505,-10,-100,-15,-110,-276.3972027108006
0,0,0,26,1200,1,505,10,100,15,223.98508427955767
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,0,0,-29,-1,-100,-500,-105,-63,-71.20106742680697
0,200,5,0,0,0,0,0,0,0,16.455630209536594
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,0,0,0,0,0,0,0.0
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,-5,-26,-1200,-1,-505,-10,-100,-15,-110,-280.4643233123234
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,5,26,1200,1,505,10,100,15,240.44071448909426
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,1,100,500,105,63,1,70.79986049256543
0,0,-28,-100,-400,-1,-100,-500,-105,-63,-142.60703313268962
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,0,0,-27,-1,-100,-500,-105,-63,-70.9264350873848
0,-5,-26,-1200,-1,-505,-10,-100,-15,-110,-280.4643233123234
0,400,0,0,0,0,0,0,0,0,31.498417966402886
0,200,5,26,1200,1,505,10,100,15,240.44071448909426
0,0,0,-1200,-1,-505,-10,-100,-15,-110,-276.3972027108006
0,0,0,29,1200,1,505,10,100,15,224.48025551582552
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,1,100,500,105,63,1,70.79986049256543
0,0,-30,-100,-400,-1,-100,-500,-105,-63,-142.88960162322368
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,0,0,-29,-1,-100,-500,-105,-63,-71.20106742680697
0,0,0,0,1,100,500,105,63,1,70.79986049256543
0,0,-26,-100,-400,-1,-100,-500,-105,-63,-142.32446464215556
0,0,100,400,1,100,500,105,63,1,150.95111652164928
0,0,0,0,-26,-1,-100,-500,-105,-63,-70.78911891767373
0,-5,-29,-1200,-1,-505,-10,-100,-15,-110,-280.88817604812454
0,200,5,29,1200,1,505,10,100,15,240.9358857253621
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-5,-29,-1200,-1,-505,-10,-100,-15,-110,-280.88817604812454
0,400,0,0,0,0,0,0,0,0,31.498417966402886
0,0,0,0,1,100,500,105,63,1,70.79986049256543
0,0,0,0,-27,-1,-100,-500,-105,-63,-70.9264350873848
0,0,0,0,0,0,0,0,0,0,0.0
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,0,0,0,0,0,0,0,0.0
-405,-29,-1200,-1,-505,-10,-100,-15,-110,-10,-273.9617968077589
-124,-2,-400,-100,-400,-27,-1,-100,-500,-105,-191.88258901388537
0,-100,-2,-400,-100,-400,-27,-1,-100,-500,-181.2946650401087
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-38,0,0,0,0,0,0,0,0,-2.992349706808274
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-300,0,0,0,0,0,0,0,0,0,-8.622855202739958
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,-1200,-1,-505,-10,-100,-15,-110,-10,-110,-211.0779176376766
0,30,1200,1,505,10,100,15,110,10,262.39968832897597
100,5,30,1200,1,505,10,100,15,110,283.9037453609715
38,2,400,100,400,27,1,100,500,105,189.41070385576654
0,0,-1200,-1,-505,-10,-100,-15,-110,-10,-260.03730698149576
2,400,100,400,27,1,100,500,105,63,182.63359478422316
0,0,0,400,1,505,10,100,15,110,144.35153970603886
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,0,400,1200,0,0,0,0,0,0,254.58219261395462
0,0,0,27,1200,1,505,10,100,15,224.15014135831362
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,0,1,100,500,105,63,1,70.79986049256543
0,0,-30,-100,-400,-1,-100,-500,-105,-63,-142.88960162322368
0,0,0,-1200,-1,-505,-10,-100,-15,-110,-276.3972027108006
0,0,0,28,1200,1,505,10,100,15,224.31519843706957
0,200,5,0,0,0,0,0,0,0,16.455630209536594
-4,-2,-200,-30,-100,-400,-1,-100,-500,-105,-151.1019095012147
0,-5,-28,-1200,-1,-505,-10,-100,-15,-110,-280.74689180285753
2,200,30,100,400,1,100,500,105,63,158.69629630777672
0,200,5,28,1200,1,505,10,100,15,240.77082864660616
0,0,0,0,0,0,0,0,0,0,0.0
-200,-5,-28,-1200,-1,-505,-10,-100,-15,-110,-286.49546193801746
-100,-2,-200,-30,-100,-400,-1,-100,-500,-105,-153.8612231660915
0,-100,-2,-200,-30,-100,-400,-1,-100,-500,-136.59049803111665
0,-25,-100,-2,-200,-30,-100,-400,-1,-100,-99.72712821956924
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
-5,-28,-1300,-1,-505,-10,-100,-15,-110,-10,-276.51433501922594
0,-30,0,0,0,0,0,0,0,0,-2.3623813474802167
0,0,100,-30,-2,-200,-30,-100,-400,-1,-58.58009078509891
55,200,30,2,200,30,100,400,1,100,105.19864569834739
25,0,0,0,0,0,0,0,0,0,0.7185712668949965
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-100,-30,-100,-30,-2,-200,-30,-100,-400,-1,-92.07360625356512
0,0,30,2,200,30,100,400,1,100,87.86857992797695
-7,0,0,0,0,0,0,0,0,0,-0.20119995473059904
